AREA,seri-kembangan--108001534517384344,"Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays"
AREA,peliatan-108001534490283452,"Elite Rewards,Bali Nusra Jatin Longtail,Budget,Luxury,Family Hotels,Business hotels,Bali - resort,Bali Villa,Unique stays,tiket CLEAN"
AREA,dangin-tukadaya-108001534530415690,"Elite Rewards,Bali Nusra Jatin Longtail,Budget,Luxury,Family Hotels,Business hotels,Bali - resort,Bali Villa,Unique stays,tiket CLEAN"
AREA,dong-xuan-412001638478242851,"Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays"
AREA,grogol-petamburan-108001534490276846,"Super Hemat,Special Price,Elite Rewards,Homes Hemat,Luxury,Family Hotels,Business hotels,Jakarta Apartment,Jakarta Bathtub,Unique stays,tiket CLEAN"
AREA,tuwed-108001534490332125,"Elite Rewards,Bali Nusra Jatin Longtail,Budget,Luxury,Family Hotels,Business hotels,Bali - resort,Bali Villa,Unique stays,tiket CLEAN"
AREA,petandakan-410001634700189383,"Elite Rewards,Bali Nusra Jatin Longtail,Budget,Luxury,Family Hotels,Business hotels,Bali - resort,Bali Villa,Unique stays,tiket CLEAN"
AREA,maccini-sombala-409001631094105466,"Elite Rewards,Budget,Luxury,Family Hotels,Business hotels,Unique stays,tiket CLEAN"
AREA,alamendah-108001534490362806,"Super Hemat,Special Price,Elite Rewards,Homes Hemat,Weekday Deals,Luxury,Family Hotels,Business hotels,Bandung Villa,Unique stays,tiket CLEAN"
AREA,sawah-besar-108001534490276787,"Super Hemat,Special Price,Elite Rewards,Homes Hemat,Luxury,Family Hotels,Business hotels,Jakarta Apartment,Jakarta Bathtub,Unique stays,tiket CLEAN"
AREA,kensington-and-chelsea-212001575636426683,"Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays"
AREA,kapung-toyapakeh-108001534529686890,"Elite Rewards,Bali Nusra Jatin Longtail,Budget,Luxury,Family Hotels,Business hotels,Bali - resort,Bali Villa,Unique stays,tiket CLEAN"
REGION,bali-108001534490276212,"Elite Rewards,Bali Nusra Jatin Longtail,Budget,Luxury,Family Hotels,Business hotels,Bali - resort,Bali Villa,Unique stays,tiket CLEAN"
AREA,kampung-dengkil-108001534529078677,"Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays"
AREA,jinjang-utara-203001551897976032,"Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays"
AREA,pasar-baru-108001534490287876,"Super Hemat,Special Price,Elite Rewards,Homes Hemat,Luxury,Family Hotels,Business hotels,Jakarta Apartment,Jakarta Bathtub,Unique stays,tiket CLEAN"
AREA,dukuh-sutorejo-108001534490326519,"Elite Rewards,Bali Nusra Jatin Longtail,Homes Hemat,Budget,Luxury,Family Hotels,Business hotels,Surabaya Apartment,Unique stays,tiket CLEAN"
AREA,woodlands-410001635417850784,"Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays"
AREA,hoa-xa-206001560501682905,"Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays"
AREA,nassim-411001637054393321,"Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays"
AREA,donoharjo-108001534490293992,"Super Hemat,Special Price,Elite Rewards,Homes Hemat,Weekday Deals,Luxury,Family Hotels,Business hotels,Yogyakarta Villa,Unique stays,tiket CLEAN"
AREA,ragunan-108001534490369010,"Super Hemat,Special Price,Elite Rewards,Homes Hemat,Luxury,Family Hotels,Business hotels,Jakarta Apartment,Jakarta Bathtub,Unique stays,tiket CLEAN"
AREA,gisikorono-108001534529829562,"Super Hemat,Special Price,Elite Rewards,Homes Hemat,Weekday Deals,Luxury,Family Hotels,Business hotels,Jateng bathtub,Unique stays,tiket CLEAN"
AREA,yen-bai-108001534543129861,"Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays"
AREA,giripurwo-412001640318101215,"Super Hemat,Special Price,Elite Rewards,Homes Hemat,Weekday Deals,Luxury,Family Hotels,Business hotels,Yogyakarta Villa,Unique stays,tiket CLEAN"
AREA,minggir-211001574161239291,"Super Hemat,Special Price,Elite Rewards,Homes Hemat,Weekday Deals,Luxury,Family Hotels,Business hotels,Yogyakarta Villa,Unique stays,tiket CLEAN"
AREA,rejasa-108001534490381236,"Elite Rewards,Bali Nusra Jatin Longtail,Budget,Luxury,Family Hotels,Business hotels,Bali - resort,Bali Villa,Unique stays,tiket CLEAN"
AREA,ngaglik-108001534490280011,"Super Hemat,Special Price,Elite Rewards,Homes Hemat,Weekday Deals,Luxury,Family Hotels,Business hotels,Yogyakarta Villa,Unique stays,tiket CLEAN"
AREA,fort-canning-503001646819888900,"Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays"
AREA,duri-kelapa-108001534490293028,"Super Hemat,Special Price,Elite Rewards,Homes Hemat,Luxury,Family Hotels,Business hotels,Jakarta Apartment,Jakarta Bathtub,Unique stays,tiket CLEAN"
CITY,marrakech-108001534516945794,"Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays"
AREA,banjar-sugihan-405001621397236495,"Elite Rewards,Bali Nusra Jatin Longtail,Homes Hemat,Budget,Luxury,Family Hotels,Business hotels,Surabaya Apartment,Unique stays,tiket CLEAN"
AREA,mulyorejo-108001534490357899,"Elite Rewards,Bali Nusra Jatin Longtail,Homes Hemat,Budget,Luxury,Family Hotels,Business hotels,Surabaya Apartment,Unique stays,tiket CLEAN"
AREA,siangan-203001551897526359,"Elite Rewards,Bali Nusra Jatin Longtail,Budget,Luxury,Family Hotels,Business hotels,Bali - resort,Bali Villa,Unique stays,tiket CLEAN"
AREA,kelapa-dua-108001534736167019,"Super Hemat,Special Price,Elite Rewards,Homes Hemat,Luxury,Family Hotels,Business hotels,Jakarta Apartment,Jakarta Bathtub,Unique stays,tiket CLEAN"
AREA,siam-202001551089133743,"Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays"
AREA,suka-maju-212001576666916936,"Super Hemat,Special Price,Elite Rewards,Weekday Deals,Luxury,Family Hotels,Business hotels,Unique stays,tiket CLEAN"
AREA,medan-tembung-206001559549840891,"Super Hemat,Special Price,Elite Rewards,Weekday Deals,Luxury,Family Hotels,Business hotels,Unique stays,tiket CLEAN"
AREA,phuc-tan-108001534518513455,"Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays"
AREA,ujung-408001630409087054,"Elite Rewards,Bali Nusra Jatin Longtail,Homes Hemat,Budget,Luxury,Family Hotels,Business hotels,Surabaya Apartment,Unique stays,tiket CLEAN"
CITY,messina-108001534516907630,"Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays"
AREA,rungkut-tengah-111001541093642831,"Elite Rewards,Bali Nusra Jatin Longtail,Homes Hemat,Budget,Luxury,Family Hotels,Business hotels,Surabaya Apartment,Unique stays,tiket CLEAN"
AREA,dai-kim-108001534517780713,"Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays"
CITY,dan-phuong-309001600980712574,"Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays"
AREA,sei-kerah-hilir-i-402001613986216255,"Super Hemat,Special Price,Elite Rewards,Weekday Deals,Luxury,Family Hotels,Business hotels,Unique stays,tiket CLEAN"
AREA,melong-302001582697094101,"Super Hemat,Special Price,Elite Rewards,Homes Hemat,Weekday Deals,Luxury,Family Hotels,Business hotels,Bandung Villa,Unique stays,tiket CLEAN"
AREA,pucangsewu-108001534490322412,"Elite Rewards,Bali Nusra Jatin Longtail,Homes Hemat,Budget,Luxury,Family Hotels,Business hotels,Surabaya Apartment,Unique stays,tiket CLEAN"
AREA,uy-no-301001579893094359,"Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays"
AREA,kawasan-bandar-baharu-108001534522039929,"Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays"
AREA,triharjo-410001635261017956,"Super Hemat,Special Price,Elite Rewards,Homes Hemat,Weekday Deals,Luxury,Family Hotels,Business hotels,Yogyakarta Villa,Unique stays,tiket CLEAN"
AREA,berlin-108001534490390487,"Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays"
CITY,dordogne-108001534517303697,"Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays"
AREA,karya-jaya-408001628404202859,"Super Hemat,Special Price,Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays,tiket CLEAN"
AREA,bergas-lor-301001577812510718,"Super Hemat,Special Price,Elite Rewards,Homes Hemat,Weekday Deals,Luxury,Family Hotels,Business hotels,Jateng bathtub,Unique stays,tiket CLEAN"
CITY,malang-108001534490278480,"Elite Rewards,Bali Nusra Jatin Longtail,Homes Hemat,Budget,Luxury,Family Hotels,Business hotels,Malang Villa,Malang Homestay,Unique stays,tiket CLEAN"
AREA,sei-agul-410001634036818658,"Super Hemat,Special Price,Elite Rewards,Weekday Deals,Luxury,Family Hotels,Business hotels,Unique stays,tiket CLEAN"
AREA,talang-putri-408001628524080415,"Super Hemat,Special Price,Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays,tiket CLEAN"
AREA,bangkingan-405001621396355695,"Elite Rewards,Bali Nusra Jatin Longtail,Homes Hemat,Budget,Luxury,Family Hotels,Business hotels,Surabaya Apartment,Unique stays,tiket CLEAN"
REGION,zadarska-108001534516910657,"Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays"
AREA,hang-buom-108001534516893603,"Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays"
REGION,chiang-mai-108001534516909059,"Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays"
AREA,bunga-eja-beru-108001534490365803,"Elite Rewards,Budget,Luxury,Family Hotels,Business hotels,Unique stays,tiket CLEAN"
AREA,taman-million-108001534518664767,"Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays"
AREA,mandalamekar-301001578294013145,"Super Hemat,Special Price,Elite Rewards,Homes Hemat,Weekday Deals,Luxury,Family Hotels,Business hotels,Bandung Villa,Unique stays,tiket CLEAN"
AREA,lidah-wetan-211001574395223003,"Elite Rewards,Bali Nusra Jatin Longtail,Homes Hemat,Budget,Luxury,Family Hotels,Business hotels,Surabaya Apartment,Unique stays,tiket CLEAN"
AREA,cibaduyut-kidul-408001630409087614,"Super Hemat,Special Price,Elite Rewards,Homes Hemat,Weekday Deals,Luxury,Family Hotels,Business hotels,Bandung Villa,Unique stays,tiket CLEAN"
AREA,maradekaya-utara-108001534490334348,"Elite Rewards,Budget,Luxury,Family Hotels,Business hotels,Unique stays,tiket CLEAN"
AREA,pajangan-210001572258618775,"Super Hemat,Special Price,Elite Rewards,Homes Hemat,Weekday Deals,Luxury,Family Hotels,Business hotels,Yogyakarta Villa,Unique stays,tiket CLEAN"
AREA,taman-tun-dr-ismail-timur-108001534525499821,"Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays"
AREA,cipinang-411001637702447166,"Super Hemat,Special Price,Elite Rewards,Homes Hemat,Weekday Deals,Luxury,Family Hotels,Business hotels,Bandung Villa,Unique stays,tiket CLEAN"
AREA,klojen-108001534490282257,"Elite Rewards,Bali Nusra Jatin Longtail,Homes Hemat,Budget,Luxury,Family Hotels,Business hotels,Malang Villa,Malang Homestay,Unique stays,tiket CLEAN"
CITY,chiyoda-108001534517026875,"Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays"
AREA,kintamani-108001534490325221,"Elite Rewards,Bali Nusra Jatin Longtail,Budget,Luxury,Family Hotels,Business hotels,Bali - resort,Bali Villa,Unique stays,tiket CLEAN"
AREA,bongkaran-108001534490316020,"Elite Rewards,Bali Nusra Jatin Longtail,Homes Hemat,Budget,Luxury,Family Hotels,Business hotels,Surabaya Apartment,Unique stays,tiket CLEAN"
AREA,srimulyo-410001635265241832,"Super Hemat,Special Price,Elite Rewards,Homes Hemat,Weekday Deals,Luxury,Family Hotels,Business hotels,Yogyakarta Villa,Unique stays,tiket CLEAN"
CITY,rio-de-janeiro-108001534516900676,"Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays"
AREA,bat-trang-301001579898530647,"Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays"
AREA,suangga-305001588653014411,"Elite Rewards,Budget,Luxury,Family Hotels,Business hotels,Unique stays,tiket CLEAN"
AREA,cipayung-203001552734022246,"Super Hemat,Special Price,Elite Rewards,Homes Hemat,Luxury,Family Hotels,Business hotels,Jakarta Apartment,Jakarta Bathtub,Unique stays,tiket CLEAN"
AREA,jaga-karsa-108001534568687831,"Super Hemat,Special Price,Elite Rewards,Homes Hemat,Luxury,Family Hotels,Business hotels,Jakarta Apartment,Jakarta Bathtub,Unique stays,tiket CLEAN"
AREA,ciumbuleuit-108001534490285170,"Super Hemat,Special Price,Elite Rewards,Homes Hemat,Weekday Deals,Luxury,Family Hotels,Business hotels,Bandung Villa,Unique stays,tiket CLEAN"
AREA,warung-muncang-206001560504517500,"Super Hemat,Special Price,Elite Rewards,Homes Hemat,Weekday Deals,Luxury,Family Hotels,Business hotels,Bandung Villa,Unique stays,tiket CLEAN"
AREA,taman-midah-kiri-302001582368326728,"Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays"
AREA,krambilsawit-408001630292439937,"Super Hemat,Special Price,Elite Rewards,Homes Hemat,Weekday Deals,Luxury,Family Hotels,Business hotels,Yogyakarta Villa,Unique stays,tiket CLEAN"
AREA,gajah-mada-108001534490292377,"Super Hemat,Special Price,Elite Rewards,Homes Hemat,Luxury,Family Hotels,Business hotels,Jakarta Apartment,Jakarta Bathtub,Unique stays,tiket CLEAN"
AREA,jumpai-211001574913969210,"Elite Rewards,Bali Nusra Jatin Longtail,Budget,Luxury,Family Hotels,Business hotels,Bali - resort,Bali Villa,Unique stays,tiket CLEAN"
AREA,giwangan-406001624732084718,"Super Hemat,Special Price,Elite Rewards,Homes Hemat,Weekday Deals,Luxury,Family Hotels,Business hotels,Yogyakarta Villa,Unique stays,tiket CLEAN"
CITY,don-muang-108001534518324956,"Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays"
AREA,bungaya-206001560500806571,"Elite Rewards,Budget,Luxury,Family Hotels,Business hotels,Unique stays,tiket CLEAN"
AREA,wringinsongo-306001593255896085,"Elite Rewards,Bali Nusra Jatin Longtail,Homes Hemat,Budget,Luxury,Family Hotels,Business hotels,Malang Villa,Malang Homestay,Unique stays,tiket CLEAN"
AREA,rappojawa-312001608051887036,"Elite Rewards,Budget,Luxury,Family Hotels,Business hotels,Unique stays,tiket CLEAN"
AREA,ha-dinh-206001560504501443,"Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays"
AREA,krembangan-selatan-108001534490369669,"Elite Rewards,Bali Nusra Jatin Longtail,Homes Hemat,Budget,Luxury,Family Hotels,Business hotels,Surabaya Apartment,Unique stays,tiket CLEAN"
AREA,pulo-108001534490276810,"Super Hemat,Special Price,Elite Rewards,Homes Hemat,Luxury,Family Hotels,Business hotels,Jakarta Apartment,Jakarta Bathtub,Unique stays,tiket CLEAN"
AREA,gayungan-108001534490327885,"Elite Rewards,Bali Nusra Jatin Longtail,Homes Hemat,Budget,Luxury,Family Hotels,Business hotels,Surabaya Apartment,Unique stays,tiket CLEAN"
AREA,ba-vi-108001534736629222,"Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays"
AREA,sudiroprajan-410001634627185378,"Super Hemat,Special Price,Elite Rewards,Homes Hemat,Weekday Deals,Luxury,Family Hotels,Business hotels,Jateng bathtub,Unique stays,tiket CLEAN"
CITY,shenzhen-108001534516903533,"Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays"
AREA,bojongkoneng-311001605519937742,"Super Hemat,Special Price,Elite Rewards,Homes Hemat,Weekday Deals,Luxury,Family Hotels,Business hotels,Bandung Villa,Unique stays,tiket CLEAN"
REGION,texas-108001534490389783,"Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays"
CITY,dusit-108001534517452227,"Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays"
REGION,west-java-108001534490276256,"Super Hemat,Special Price,Elite Rewards,Homes Hemat,Weekday Deals,Luxury,Family Hotels,Business hotels,Bogor Villa,Bandung Villa,Unique stays,tiket CLEAN"
AREA,tambak-wedi-405001621859736853,"Elite Rewards,Bali Nusra Jatin Longtail,Homes Hemat,Budget,Luxury,Family Hotels,Business hotels,Surabaya Apartment,Unique stays,tiket CLEAN"
AREA,pajahan-306001593190629564,"Elite Rewards,Bali Nusra Jatin Longtail,Budget,Luxury,Family Hotels,Business hotels,Bali - resort,Bali Villa,Unique stays,tiket CLEAN"
AREA,sayan-108001534490276889,"Elite Rewards,Bali Nusra Jatin Longtail,Budget,Luxury,Family Hotels,Business hotels,Bali - resort,Bali Villa,Unique stays,tiket CLEAN"
CITY,tuzla-108001534516956810,"Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays"
AREA,parang-layang-108001534490360388,"Elite Rewards,Budget,Luxury,Family Hotels,Business hotels,Unique stays,tiket CLEAN"
AREA,sennett-503001646819890622,"Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays"
AREA,kampung-laksamana-412001638335231174,"Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays"
AREA,simomulyo-108001534490332177,"Elite Rewards,Bali Nusra Jatin Longtail,Homes Hemat,Budget,Luxury,Family Hotels,Business hotels,Surabaya Apartment,Unique stays,tiket CLEAN"
AREA,jalan-cochrane-108001534523051640,"Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays"
CITY,sile-108001534517368134,"Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays"
AREA,kebon-jayanti-406001623160990694,"Super Hemat,Special Price,Elite Rewards,Homes Hemat,Weekday Deals,Luxury,Family Hotels,Business hotels,Bandung Villa,Unique stays,tiket CLEAN"
AREA,montpellier-108001534516894724,"Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays"
AREA,tan-mai-206001560509133759,"Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays"
CITY,bakrkoy-108001534516909561,"Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays"
AREA,lajangiru-108001534490328274,"Elite Rewards,Budget,Luxury,Family Hotels,Business hotels,Unique stays,tiket CLEAN"
AREA,trung-son-303001583410213113,"Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays"
REGION,dubrovackoneretvanska-108001534516893621,"Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays"
AREA,manggis-108001534490282328,"Elite Rewards,Bali Nusra Jatin Longtail,Budget,Luxury,Family Hotels,Business hotels,Bali - resort,Bali Villa,Unique stays,tiket CLEAN"
AREA,padang-kerta-301001579887233703,"Elite Rewards,Bali Nusra Jatin Longtail,Budget,Luxury,Family Hotels,Business hotels,Bali - resort,Bali Villa,Unique stays,tiket CLEAN"
AREA,joyosuran-309001599647267976,"Super Hemat,Special Price,Elite Rewards,Homes Hemat,Weekday Deals,Luxury,Family Hotels,Business hotels,Jateng bathtub,Unique stays,tiket CLEAN"
AREA,songan-a-108001534565472135,"Elite Rewards,Bali Nusra Jatin Longtail,Budget,Luxury,Family Hotels,Business hotels,Bali - resort,Bali Villa,Unique stays,tiket CLEAN"
AREA,nhat-tan-108001534530264107,"Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays"
AREA,plombokan-108001534490321546,"Super Hemat,Special Price,Elite Rewards,Homes Hemat,Weekday Deals,Luxury,Family Hotels,Business hotels,Jateng bathtub,Unique stays,tiket CLEAN"
AREA,sono-kwijenan-108001534490332179,"Elite Rewards,Bali Nusra Jatin Longtail,Homes Hemat,Budget,Luxury,Family Hotels,Business hotels,Surabaya Apartment,Unique stays,tiket CLEAN"
AREA,dauh-puri-kangin-108001534490306969,"Elite Rewards,Bali Nusra Jatin Longtail,Budget,Luxury,Family Hotels,Business hotels,Bali - resort,Bali Villa,Unique stays,tiket CLEAN"
AREA,pasar-baru-108001534563467762,"Super Hemat,Special Price,Elite Rewards,Weekday Deals,Luxury,Family Hotels,Business hotels,Unique stays,tiket CLEAN"
AREA,kemas-rindo-408001628416741964,"Super Hemat,Special Price,Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays,tiket CLEAN"
AREA,son-dong-302001582697336995,"Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays"
REGION,macedonia-and-thrace-108001534516955708,"Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays"
AREA,margoluwih-109001537751707110,"Super Hemat,Special Price,Elite Rewards,Homes Hemat,Weekday Deals,Luxury,Family Hotels,Business hotels,Yogyakarta Villa,Unique stays,tiket CLEAN"
AREA,labuhan-deli-410001633068615136,"Super Hemat,Special Price,Elite Rewards,Weekday Deals,Luxury,Family Hotels,Business hotels,Unique stays,tiket CLEAN"
REGION,south-carolina-108001534490388918,"Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays"
AREA,silom-306001593139473243,"Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays"
AREA,babakan-penghulu-409001631693323179,"Super Hemat,Special Price,Elite Rewards,Homes Hemat,Weekday Deals,Luxury,Family Hotels,Business hotels,Bandung Villa,Unique stays,tiket CLEAN"
AREA,bandar-country-home-1-203001551897935077,"Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays"
AREA,cibuntu-206001560508981700,"Super Hemat,Special Price,Elite Rewards,Homes Hemat,Weekday Deals,Luxury,Family Hotels,Business hotels,Bandung Villa,Unique stays,tiket CLEAN"
AREA,kedonganan-406001624460077165,"Elite Rewards,Bali Nusra Jatin Longtail,Budget,Luxury,Family Hotels,Business hotels,Bali - resort,Bali Villa,Unique stays,tiket CLEAN"
AREA,rumah-pangsa-sri-labuan-cheras-301001579892912246,"Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays"
AREA,hang-ma-108001534517806839,"Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays"
AREA,piyungan-203001551897981588,"Super Hemat,Special Price,Elite Rewards,Homes Hemat,Weekday Deals,Luxury,Family Hotels,Business hotels,Yogyakarta Villa,Unique stays,tiket CLEAN"
AREA,murtigading-410001635329953487,"Super Hemat,Special Price,Elite Rewards,Homes Hemat,Weekday Deals,Luxury,Family Hotels,Business hotels,Yogyakarta Villa,Unique stays,tiket CLEAN"
AREA,cilandak-timur-108001534490314820,"Super Hemat,Special Price,Elite Rewards,Homes Hemat,Luxury,Family Hotels,Business hotels,Jakarta Apartment,Jakarta Bathtub,Unique stays,tiket CLEAN"
AREA,subang-jaya--108001534516928847,"Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays"
CITY,chengdu-108001534517105965,"Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays"
AREA,taman-len-sen-108001534517981430,"Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays"
AREA,sewu-502001645520182153,"Super Hemat,Special Price,Elite Rewards,Homes Hemat,Weekday Deals,Luxury,Family Hotels,Business hotels,Jateng bathtub,Unique stays,tiket CLEAN"
AREA,gilimanuk-206001560508034727,"Elite Rewards,Bali Nusra Jatin Longtail,Budget,Luxury,Family Hotels,Business hotels,Bali - resort,Bali Villa,Unique stays,tiket CLEAN"
AREA,cisaranten-wetan-108001534490325727,"Super Hemat,Special Price,Elite Rewards,Homes Hemat,Weekday Deals,Luxury,Family Hotels,Business hotels,Bandung Villa,Unique stays,tiket CLEAN"
AREA,pulo-brayan-darat-i-410001633252227244,"Super Hemat,Special Price,Elite Rewards,Weekday Deals,Luxury,Family Hotels,Business hotels,Unique stays,tiket CLEAN"
AREA,bulusan-108001534532951537,"Super Hemat,Special Price,Elite Rewards,Homes Hemat,Weekday Deals,Luxury,Family Hotels,Business hotels,Jateng bathtub,Unique stays,tiket CLEAN"
AREA,bumi-108001534490292642,"Super Hemat,Special Price,Elite Rewards,Homes Hemat,Weekday Deals,Luxury,Family Hotels,Business hotels,Jateng bathtub,Unique stays,tiket CLEAN"
AREA,suka-asih-206001560502091693,"Super Hemat,Special Price,Elite Rewards,Homes Hemat,Weekday Deals,Luxury,Family Hotels,Business hotels,Bandung Villa,Unique stays,tiket CLEAN"
AREA,burangrang-108001534490373020,"Super Hemat,Special Price,Elite Rewards,Homes Hemat,Weekday Deals,Luxury,Family Hotels,Business hotels,Bandung Villa,Unique stays,tiket CLEAN"
AREA,medan-amplas-108001534567610269,"Super Hemat,Special Price,Elite Rewards,Weekday Deals,Luxury,Family Hotels,Business hotels,Unique stays,tiket CLEAN"
AREA,bawuran-301001579895014919,"Super Hemat,Special Price,Elite Rewards,Homes Hemat,Weekday Deals,Luxury,Family Hotels,Business hotels,Yogyakarta Villa,Unique stays,tiket CLEAN"
AREA,sri-damansara-jalan-sd-10-108001534523698158,"Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays"
AREA,panggungharjo-411001637898350561,"Super Hemat,Special Price,Elite Rewards,Homes Hemat,Weekday Deals,Luxury,Family Hotels,Business hotels,Yogyakarta Villa,Unique stays,tiket CLEAN"
REGION,moscow-city-108001534516893202,"Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays"
AREA,somowono-301001579107624154,"Super Hemat,Special Price,Elite Rewards,Homes Hemat,Weekday Deals,Luxury,Family Hotels,Business hotels,Jateng bathtub,Unique stays,tiket CLEAN"
AREA,cigereleng-206001560502963830,"Super Hemat,Special Price,Elite Rewards,Homes Hemat,Weekday Deals,Luxury,Family Hotels,Business hotels,Bandung Villa,Unique stays,tiket CLEAN"
AREA,sariwangi-112001543597213657,"Super Hemat,Special Price,Elite Rewards,Homes Hemat,Weekday Deals,Luxury,Family Hotels,Business hotels,Bandung Villa,Unique stays,tiket CLEAN"
AREA,cimenyan-108001534490327755,"Super Hemat,Special Price,Elite Rewards,Homes Hemat,Weekday Deals,Luxury,Family Hotels,Business hotels,Bandung Villa,Unique stays,tiket CLEAN"
AREA,cililitan-205001557320369004,"Super Hemat,Special Price,Elite Rewards,Homes Hemat,Luxury,Family Hotels,Business hotels,Jakarta Apartment,Jakarta Bathtub,Unique stays,tiket CLEAN"
AREA,vong-la-301001579896142959,"Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays"
AREA,karangwaru-406001622785393314,"Super Hemat,Special Price,Elite Rewards,Homes Hemat,Weekday Deals,Luxury,Family Hotels,Business hotels,Yogyakarta Villa,Unique stays,tiket CLEAN"
AREA,tipes-108001534490362713,"Super Hemat,Special Price,Elite Rewards,Homes Hemat,Weekday Deals,Luxury,Family Hotels,Business hotels,Jateng bathtub,Unique stays,tiket CLEAN"
AREA,mlatiharjo-108001534490295824,"Super Hemat,Special Price,Elite Rewards,Homes Hemat,Weekday Deals,Luxury,Family Hotels,Business hotels,Jateng bathtub,Unique stays,tiket CLEAN"
AREA,duyen-thai-310001602370913100,"Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays"
AREA,purwodinatan-108001534490276404,"Super Hemat,Special Price,Elite Rewards,Homes Hemat,Weekday Deals,Luxury,Family Hotels,Business hotels,Jateng bathtub,Unique stays,tiket CLEAN"
AREA,wagir-302001582697332156,"Elite Rewards,Bali Nusra Jatin Longtail,Homes Hemat,Budget,Luxury,Family Hotels,Business hotels,Malang Villa,Malang Homestay,Unique stays,tiket CLEAN"
AREA,rancaekek-wetan-310001603714511724,"Super Hemat,Special Price,Elite Rewards,Homes Hemat,Weekday Deals,Luxury,Family Hotels,Business hotels,Bandung Villa,Unique stays,tiket CLEAN"
AREA,ubung-kaja-408001629036342260,"Elite Rewards,Bali Nusra Jatin Longtail,Budget,Luxury,Family Hotels,Business hotels,Bali - resort,Bali Villa,Unique stays,tiket CLEAN"
AREA,cu-yen-108001534572031982,"Elite Rewards,Luxury,Family Hotels,Business hotels,Unique stays"
AREA,cipinang-besar-utara-405001620811974939,"Super Hemat,Special Price,Elite Rewards,Homes Hemat,Luxury,Family Hotels,Business hotels,Jakarta Apartment,Jakarta Bathtub,Unique stays,tiket CLEAN"
